timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,ll_cache_miss,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,ransomware
1723904423.1185,2054,19934862,19595314,20166968,2413508,182364,10767,2930207,2673487,4168853,317199,83804,2945173,0
1723904423.5732,2054,24482476,24917871,26417015,3232438,157007,7930,7019778,5692202,4245786,354727,46970,340739,0
1723904424.0278,2054,82705280,85447585,90528574,22121627,1415110,78426,24746812,12929233,16247488,1265551,0,4593161,0
1723904424.4825,2054,54196620,51393795,62852920,8510470,389409,17319,21143516,12108201,8618119,713125,3046838,4394700,0
1723904424.9372,2054,36290686,41622842,49902952,9220771,549329,18597,11060366,3463791,7451545,605577,347667,4300256,0
1723904425.3918,2054,71580279,66431960,82262040,11463659,810857,34107,24334703,11517263,9062750,716220,0,8038137,0
1723904425.8465,2054,31330241,25487801,26241901,3846056,219864,10239,5623021,4952875,3128058,199693,230051,1563823,0
1723904426.3011,2054,66235145,80801097,90058349,20479950,1275596,72502,14292403,21551525,14238604,1055253,5493193,2240488,0
1723904426.7558,2054,34572121,39115856,46854910,9594794,444292,16718,13236290,9606282,6224959,452797,0,6755889,0
1723904427.2105,2054,53388770,63887106,77755456,9782609,512344,25783,23086429,16092431,8111548,569836,0,0,0
1723904427.6651,2054,27620273,27772238,33449606,6020118,322471,14423,9046707,4724181,5528232,375233,0,4381103,0
1723904428.1198,2054,38256513,46256424,54242499,6633896,351088,17248,13631860,14231322,7495182,565302,0,571226,0
1723904428.5745,2054,66511557,65190162,76063391,12232645,581495,36971,16807396,12632007,10313779,716490,0,6131740,0
1723904429.0291,2054,58407756,67253773,74431802,14588612,993347,38132,24136612,14650051,11266305,902658,0,0,0
1723904429.4838,2054,38762889,45719239,49959896,4529503,312719,14679,11904333,7121292,7122293,543215,746085,600794,0
1723904429.9385,2054,40563385,41317313,48786087,3128635,124458,4507,14673380,5999318,7236884,487943,2727707,0,0
1723904430.3931,2054,52141732,71478636,74979253,3609303,246863,19058,17344182,15183454,11621929,912696,2259779,0,0
1723589337.164,2055,16207628,16412011,16996682,3607066,50927,244,4544216,2566304,2133887,142622,60033,1513181,1
1723589337.6495,2055,18319931,19649005,22366008,3285325,87398,1467,5679081,1515944,2430616,164416,1533714,0,1
1723589338.1349,2055,5412372,6459560,6862967,1237016,27355,210,1907642,1009607,813768,65060,227860,0,1
1723589338.6204,2055,5507753,6617445,7309932,967750,21659,100,2532412,1047589,1039190,76808,0,590939,1
1723589339.1058,2055,6712993,8538631,9666691,1312856,17045,188,2588304,1388120,1176035,83510,1180652,0,1
1723589339.5913,2055,6378615,5829785,6095466,1348574,55762,154,1776347,394539,863101,63871,72166,207082,1
1723589340.0768,2055,3974852,3462246,3610892,822797,16579,109,958473,318787,631283,50547,102555,20104,1
1723589340.5622,2055,10615492,10876607,12900931,1077700,6089,31,2675012,1502769,1637304,128156,483592,1299851,1
1723589341.0477,2055,16069053,17235534,20632358,3988585,95115,865,4141874,3700846,2398052,184276,0,857985,1
1723589341.5331,2055,12404473,13237839,15309217,2576965,54100,251,3925992,416304,2110519,160949,607265,432506,1
1723589342.0186,2055,7600758,6502280,7079547,1769629,14534,179,2122919,373842,996336,74058,104437,426300,1
1723589342.5041,2055,10686068,13624790,17028666,4059534,273948,6479,4074854,1262170,2128812,153515,3263355,1598849,1
1723589342.9895,2055,4364835,5114650,5608731,894205,94607,3367,1409840,904568,825025,50036,505050,731227,1
1724160168.7488,2056,35095050,50790222,55881396,14910855,831439,35520,19685461,12669659,12274835,271744,7129008,10263953,0
1724160168.9289,2056,37799206,51121500,57987262,11592256,678172,24435,20682576,10780791,10344879,339694,12317309,12706269,0
1724160169.109,2056,62405460,94936315,104803512,26817780,1100474,42271,36173998,29697538,17248767,479913,17755823,25025449,0
1724160169.2891,2056,49643269,64381165,77358497,5379671,277169,8603,23254493,9244763,13803094,266561,12392859,10945475,0
1724160169.4692,2056,30764708,47582109,52342600,11227281,567357,27619,15081283,4833159,8519923,247505,8443137,10716125,0
1724160169.6493,2056,27608348,41816826,46758246,6160156,288491,10054,15329166,10046302,9181492,282861,11556246,6672367,0
1724160169.8294,2056,62993022,86178677,91434510,22080871,1027992,32723,30386074,15281908,13542091,326453,14774935,19775816,0
1724447687.4584,2057,243824283,268747057,320955420,67857625,5123143,305731,115268778,40904302,58478443,2682846,46356850,52508975,0
1724447687.926,2057,103180532,128262805,154522699,26591592,2376350,130240,46494628,35024835,30956258,1384647,22579807,10909867,0
1724447688.3935,2057,109785070,140755158,161113281,51815268,4664662,306475,50547056,25882523,30317998,1668004,22572967,24161495,0
1724447688.8611,2057,61059680,88888408,102922129,15538822,1603826,119242,24627316,8791727,21842607,884617,20066585,13074840,0
1724447689.3286,2057,108053073,98256971,119798859,31661629,3266283,207294,30132625,13001245,17755914,750785,20799864,13383414,0
1723960724.8139,2058,134583282,198366926,222352495,58848268,3526113,144325,57513427,11563540,30269053,1151081,9132058,0,0
1723960725.2162,2058,43932378,59837946,66107256,13221024,818166,31590,15277418,6351808,10767306,424222,0,0,0
1723960725.6185,2058,88917749,115296320,130991522,41398531,2145637,105596,36239741,5279698,19757538,732212,6894332,12487179,0
1723960726.0208,2058,106712151,156294211,175864962,43838658,2967915,120269,42369370,3517299,23934915,969245,12773624,4466526,0
1723960726.4231,2058,101790974,135353335,156051959,19399303,1150705,40595,61480017,3121039,19346419,801168,8895427,1264818,0
1723960726.8254,2058,169263330,239700319,245172946,68508670,4640073,251467,63899180,4903458,38241886,1562770,6475552,14435818,0
1723960727.2277,2058,57565600,78642820,80825071,18676796,1200656,29635,19216117,4602155,10931762,364205,5378199,330478,0
1724056913.9671,2059,8359445,7330509,8517821,2235802,135150,13713,2519813,460474,1587013,48435,0,621086,0
1724056914.4374,2059,10896020,12898027,14826417,3389436,181279,31983,3185007,974219,2249928,46784,80965,1325759,0
1724056914.9076,2059,16042946,18952783,23671560,5966803,387152,36765,4287893,1395905,3642318,117370,1294191,2440375,0
1724067836.3477,2060,219871459,297276282,350809002,127219612,2908683,98563,84738850,55848925,35722603,2492737,44047612,72522945,0
1724067836.6735,2060,116040416,162765033,174665168,73473087,3348808,135437,32803981,28971520,20120211,1232503,25896972,30888454,0
1724067836.9992,2060,131632713,164172463,171972800,69261457,2955075,163501,52492362,14439464,26999904,1805858,16181634,31028411,0
1724067837.325,2060,155427716,173301208,191047261,70611254,2623813,110826,49310847,12541880,28157415,1675660,25076628,33930895,0
1724067837.6507,2060,142467499,204489819,217676527,95882599,4122944,127875,36412831,33264365,34367088,2490224,17566014,55332331,0
1724067837.9765,2060,200850006,304186914,319512882,125618624,4427727,229038,88177883,41632934,38576308,2361881,36281672,44777857,0
1724067838.3022,2060,225175971,259661015,274915050,103294593,2609392,125092,84636279,49295004,41962615,3117343,31337827,55658610,0
1724067838.628,2060,208068510,331733298,356235069,167621721,8618602,427421,66937713,58855289,46466866,3054560,28285079,71735660,0
1724067838.9538,2060,129309824,180759003,219438199,58204099,2259917,125734,44301864,33748681,27308772,1801110,18620199,28890687,0
1724067839.2795,2060,163125762,174760427,200670218,66634983,3675258,238772,73363742,28444425,26724222,1760339,11868793,29392216,0
1724067839.6053,2060,180677643,199873231,217384284,58203365,3200413,151644,35911621,27746671,29843905,1795199,9175879,38432978,0
1724067839.931,2060,170005163,222342541,275269037,74344912,3337461,226429,73173543,29414736,37305319,2302142,34672639,32999001,0
1724067840.2568,2060,281815631,380820653,470453808,152369834,6951220,470060,140264161,63020664,56518415,3998235,42244370,83260970,0
1724067840.5825,2060,245971972,309310593,351507006,130329150,3821878,239995,55765310,40227205,41778995,2772263,20319603,72762207,0
1724067840.9083,2060,152936427,184955814,190644665,86534950,3087029,143607,27608384,14144039,24350759,1526907,18836169,27207318,0
1723980068.5877,2061,36971105,51522108,59995105,8379296,41896,1424,12445472,4950443,10699479,382458,696742,0,0
1723980068.6889,2061,13902675,19416356,21335241,4399998,94182,3745,4173417,1422952,3676627,97787,1466264,582002,0
1723980068.7901,2061,15945919,24338467,26692419,7063194,35315,2022,7073065,3190477,5436803,186677,1608070,2000424,0
1723980068.8914,2061,17157102,18340768,19297683,5204758,109888,7228,4051606,1663593,3128856,88879,2060656,0,0
1723567791.1552,2062,50050943,49289056,50532065,18009581,249723,7628,15738991,3333311,7203348,431116,7986085,7680864,0
1723567791.4597,2062,38927008,36698133,38196036,14717527,653106,20099,8812423,4761771,3683301,162804,2431849,5115946,0
1723567791.7642,2062,39593600,37247890,44429765,14790187,481049,18693,15810342,888595,5039723,244883,5794702,9566487,0
1723567792.0687,2062,77151430,75412689,78844869,37737516,997047,17065,17957281,3103187,9374423,501140,4970129,6671184,0
1723567792.3732,2062,66914309,53160733,58981432,25775094,909172,15795,17067299,4533797,7820197,385764,2823842,9077861,0
1723567792.6777,2062,66610978,62600577,75989808,21111573,433288,17088,22968085,14641092,7000442,343623,5223225,9954584,0
1723567792.9823,2062,33599311,28866211,32462285,11282345,251439,10002,9077113,2663052,4912521,233871,835937,5247309,0
1723567793.2868,2062,61385565,57323596,67488060,19833563,616252,21305,17922072,7729386,7907627,382437,6922329,8227875,0
1723567793.5913,2062,77716569,63121822,74622585,21454774,600056,18414,23313279,9106047,10855296,570312,3413464,5993954,0
1723567793.8958,2062,46433981,31647172,38146068,12302731,184455,4382,10076169,1023786,5082802,237323,2963436,5518077,0
1723567794.2003,2062,73067453,69079737,84502585,28776572,792112,23953,21117404,9686639,11765413,579135,3298627,18113060,0
1723567794.5049,2062,40927313,45136378,47754885,18686606,1324749,45481,14589247,3873606,5765994,273245,4888164,3159944,0
1723567794.8094,2062,39466980,36621835,43134978,16853534,458350,13308,10691399,5678964,5265278,289122,0,2893319,0
1723567795.1139,2062,109032516,101956027,107184115,42930359,643495,15553,29095733,12146412,12786061,501886,0,13310712,0
1723567795.4184,2062,114333552,109465719,122297783,36355987,1560658,71370,37089394,9594060,17203702,705655,12354544,18164434,0
1723533109.6059,2063,94118488,205671806,246041685,51975895,2685538,319273,65557051,44056244,39066928,1139205,0,4776874,0
1723533109.8757,2063,97763658,181851029,214656793,29839310,1926483,336628,44340096,41146952,34973767,814014,0,0,0
1723533110.1454,2063,57392052,122110839,144473146,23579365,894145,142517,36330777,28601746,25804523,860613,1135953,12437786,0
1723533110.4152,2063,122372525,247220552,273989075,41793806,2390766,329873,76111454,22532609,54550096,1405122,0,2418739,0
1724254527.4911,2064,81472262,79915326,82104734,23065688,1823868,109197,13680013,11247301,11595395,211095,16138681,12239216,0
1724254527.8696,2064,69500418,54573016,60626136,19294616,1674452,94528,12186292,13184362,7749713,98577,11986377,10041333,0
1724254528.248,2064,67273390,75297342,88109839,21886065,1626072,71673,4405491,14119921,11220153,247082,13166511,18421841,0
1723568837.4418,2065,16714982,30128525,37606054,9827941,232766,19234,12299664,1217704,4978467,393377,1400329,1959780,0
1723568837.9103,2065,53135329,101634564,114223791,32088759,863295,70361,19240277,11875733,15618624,1198908,882995,0,0
1723568838.3788,2065,31424074,60063081,61472104,19005914,581455,59331,16780231,3090453,12278022,903076,3262306,715662,0
1723568838.8473,2065,19531013,38264103,44332624,10641989,101073,8999,12770587,3228029,7074177,474826,3172317,4382402,0
1723568839.3158,2065,13226914,27796383,31430317,11296430,113654,12260,8191257,706724,4835961,359689,0,1849830,0
1723929550.0672,2066,32686244,52256868,61651674,11098782,554164,48627,9938826,7251154,8605003,562245,0,4336064,0
1723929550.2415,2066,17630429,29478173,34106292,8276591,381228,25753,3967671,3845045,5523231,421542,1158402,346165,0
1723929550.4157,2066,21993719,39953881,43740406,13571854,406459,25040,6090625,5323307,8012073,643675,1920179,1396904,0
1723549471.6128,2067,12754674,26840096,32865272,8064086,555235,29611,11118975,980476,5708683,302208,3115989,0,0
1723549471.9988,2067,14479826,27374159,32951031,7332412,362843,17685,5118553,7845531,5650989,315675,1048196,81692,0
1723549472.3848,2067,15279606,33280324,34863644,7455184,408868,24866,10036308,5150716,7016864,352341,3312626,2903712,0
1723601293.8986,2068,99446946,211473000,221411267,31475663,1480413,57063,55560698,30573390,31161635,806457,4241796,429370,0
1723601294.2169,2068,68104287,143041362,157975381,36417489,1914042,63637,27584378,28568765,19603323,524767,3661706,0,0
1723601294.5352,2068,89931084,191892928,239739532,45576905,2446876,54977,67034878,11852289,29632247,730985,2951317,7232358,0
1723601294.8535,2068,95789803,193991350,230125534,45069147,2877159,66292,48183001,44377508,33098732,1251005,10406607,0,0
1723601295.1718,2068,164016041,337854956,385532647,74615105,3934371,115553,96117165,83334592,56974937,1380201,7183175,3260238,0
1723601295.4901,2068,104243403,213842968,266720869,53766937,2552017,66550,59353553,25804164,32790735,872060,1547269,3194918,0
1723601295.8084,2068,100353884,204400305,246319795,44872221,3172041,127050,45500148,22940743,37063094,1161903,7431933,0,0
1723601296.1267,2068,59460572,115909835,127394713,12167486,763394,27522,32787558,7590349,19930086,615200,2395981,0,0
1723601296.445,2068,132251202,272863375,321582264,78486642,2640629,70088,74767031,58946068,35038956,1009855,12868761,4525988,0
1723601296.7633,2068,140223711,316925342,394854210,50994686,2858646,83280,102758034,28381979,48495414,1607435,36966553,5652736,0
1723601297.0816,2068,67954262,143444185,165965321,21912065,1047245,27401,28585872,27344194,18478080,601950,0,13399554,0
1723601297.3999,2068,77873784,172342314,204512288,44718442,2347187,74574,54234215,29081568,27938656,680906,5832761,30888047,0
1723601297.7182,2068,86315282,172273648,177589001,47866383,3328607,80157,44450252,24512583,24316942,434498,5718128,0,0
1724033920.6527,2069,51321536,108300327,127111151,22251139,1020361,82609,25403697,10729934,15018145,375424,5573104,6254036,0
1724033921.1104,2069,25507388,47710652,56793536,8053104,317902,22461,15226701,1135870,9704991,196879,0,0,0
1724033921.568,2069,30498484,57860572,62900852,20600202,655932,41931,17727320,13069689,10580386,240163,400881,2680806,0
1723975517.4054,2070,50868137,87602348,108775134,30937199,996613,66216,23831649,5924262,12111699,351718,3720255,0,0
1723975517.8812,2070,84659497,133611441,154355267,37942530,794075,32175,42326089,4508716,16318120,647915,4641846,10818012,0
1723975518.357,2070,136212536,167384134,202529447,50912042,802672,42688,61268984,12973057,28044430,1350290,9213086,3929293,0
1723734371.9246,2071,25735144,55818686,69773330,10937652,109590,8643,17303814,9819469,8002135,533467,0,3555920,0
1723734372.1902,2071,37480035,75824175,83402924,23144487,527883,46135,18410864,8670932,7394934,503086,0,3303403,0
1723734372.4558,2071,97520832,220759578,254630827,45143656,225718,19171,49352688,22447044,36923353,2425125,0,33260676,0
1723518490.1993,2072,162208686,159436724,195456986,57746300,1784361,39636,54379185,18087432,25744088,1602151,1751501,15366301,0
1723518490.3203,2072,110150750,116459573,142138615,37304899,884623,22073,33380578,19064046,13641864,693919,1460197,12414909,0
1723518490.4413,2072,187946288,199410677,219328282,93806135,4228702,130563,47883860,20313150,24559028,1206216,0,31733474,0
1723518490.5622,2072,129757249,135512682,150312323,69300869,1612511,73924,31141874,17667566,19315657,709845,4510409,0,0
1723518490.6832,2072,196190232,241633302,259702094,98917237,3826439,126579,39407252,19226356,35280817,1923124,5142283,23611073,0
1723518490.8041,2072,307773888,370667376,403361647,142094508,3362620,108624,113273476,37249184,47741326,2168811,90138,23076542,0
1723518490.9251,2072,176967522,193262764,208712900,43251574,566723,31534,57111724,17923957,19508057,914031,5799719,2174744,0
1723518491.0461,2072,149443532,107070213,118873663,40203029,1240513,42619,34367863,19841081,11675286,525010,8502581,4631496,0
1723518491.167,2072,124918938,86710383,103377676,29464781,1333054,39957,30763871,12866659,9505885,481606,1702312,6775471,0
1723518491.288,2072,314229252,200614068,211463384,77718064,787566,34375,33194161,29990395,26540817,1250357,10302939,7442269,0
1723518491.4089,2072,225618550,231931890,258882789,69000022,3377096,127861,76648022,16405937,34037587,1501434,10101403,15339022,0
