timestamp,pid,cpu_cycles,inst_retired,inst_spec,l1d_cache,l1d_cache_refill,l2d_cache_refill,ll_cache_miss,mem_access,ld_spec,st_spec,br_retired,br_mis_pred,crypto_spec,ase_spec,dp_spec,stall_backend,ransomware
1723658329.5469,2158,19818721,45126045,56210935,14541897,303506,95485,26863,13944431,10427808,7150327,6186194,367500,0,117965,38514833,8769501,0
1723658330.0394,2158,30960532,68737648,74617516,23318397,852799,257435,84167,22283711,8079390,15687193,9061300,631092,2781136,3528464,44541332,10875392,0
1723658330.5319,2158,7669527,15214153,17732740,4840462,169578,56345,15278,4845177,3297693,3969705,1717145,116579,0,4741,10460600,3214360,0
1723658331.0244,2158,27219112,53657373,56101007,23159301,712365,227951,70473,23136311,8114941,8191848,6634426,449786,0,0,39794216,10477875,0
1723658331.5169,2158,21092723,44323617,53914914,17180454,473658,160282,51105,18425464,10568695,7722166,6150030,406294,2722708,5486672,27414671,7023504,0
1724100245.6746,2159,76849523,69430489,75851765,13885193,510700,144236,2884,14747347,12101131,9407657,16634715,609436,584196,0,53758779,13590746,0
1724100245.8573,2159,89932462,95965665,106713493,31859186,776411,259944,22349,34792925,15032020,17219695,16424334,673810,4926622,0,69535154,16691306,0
1724100246.0401,2159,118317868,109348421,130613085,32861269,1666723,427799,21035,30598079,16757730,7978501,18876400,896567,7885167,7232461,90759224,18942852,0
1724158784.981,2160,52396524,47059776,48958930,11251300,306131,124921,33894,11079405,13012710,2961207,7635926,557990,7560166,7298062,18126783,7548175,0
1724158785.0506,2160,100092645,109752829,124461543,22816245,473116,185078,38351,24626245,23438278,11331950,11922895,883037,22455128,18850471,48385714,15575159,0
1724158785.1202,2160,61576930,62298105,64595161,23043086,647075,266080,68799,22140753,13119409,5057147,5557217,387035,12516782,3450372,30451450,4925172,0
1724158785.1898,2160,40530117,45868778,50831779,16121768,621191,237007,51316,14657300,10803932,4237952,7950061,607119,10161620,687600,24940673,5129580,0
1724158785.2593,2160,93076347,79743699,91916854,22940192,710957,269098,47723,23844437,26675022,17071241,12273570,1028198,12229371,6056314,29884903,15988702,0
1724037452.4528,2161,37828735,61942375,73339470,8591143,383192,160657,46387,8498511,21748073,6680137,11268119,338286,4143319,0,40767939,9842630,0
1724037452.5584,2161,25813111,39152226,46404919,11916974,494629,177157,58811,12420460,12833140,4605127,7956292,209548,3356731,3499398,22110521,6739390,0
1724037452.6641,2161,17074408,28385930,34965711,6685944,257192,98319,23723,6097391,7425568,2903650,5774530,94607,1583757,3202807,19849928,3713675,0
1724037452.7698,2161,19214714,33487146,39824802,12192154,462076,182482,50174,11526559,11360066,4556085,8053544,180690,1358128,39774,22510747,4129396,0
1724037452.8755,2161,47364287,70729616,76524523,15397908,781175,304219,92437,14707590,13365172,9340543,14413793,313667,3830903,0,49987903,9776392,0
1723564849.2076,2162,10604398,23428092,26914631,8465594,257230,44553,2022,8664250,9625179,538292,2121361,101800,733788,0,16017369,3489228,0
1723564849.6778,2162,34781101,72647712,75510899,22588394,472183,80809,6565,25022649,17043771,6755548,8991023,440298,1733945,4990602,44987031,14286838,0
1723564850.1481,2162,33580809,67332698,77179680,26378799,437166,58956,3044,28113608,18027684,8833898,9239960,612027,2062499,0,48255598,11682136,0
1723942548.2339,2163,9368376,20522376,25628559,4706242,263873,91677,14466,4961244,8289223,2457963,4039440,179928,0,5192339,9689033,2512914,0
1723942548.4163,2163,10698135,21995098,23361824,5806311,459424,195469,40323,5421809,3993050,2728956,4903732,204585,155680,945760,15538375,3002647,0
1723942548.5988,2163,14439580,36317348,43548948,9365005,411681,159580,20618,9836616,13866462,8308423,7024027,298453,857222,0,20516839,3269856,0
1723942548.7812,2163,8300623,18159152,19168505,3082892,162454,65210,12569,3013308,5152693,2013158,3885674,187125,473074,2220080,9309496,1881763,0
1723942548.9636,2163,8357124,16469737,19040768,4806009,221727,78644,12078,4650054,4934980,3205943,3784703,156181,840632,0,10059212,1761423,0
1723942549.1461,2163,7723569,14517310,17169609,3498624,188714,71448,14318,3826836,6485530,2167417,3287161,123563,36005,289158,8191498,1874891,0
1723942549.3285,2163,10548202,21576403,25482348,4237708,251285,90908,16295,4486058,7189516,4195336,5118638,256983,1488464,0,12609030,2183322,0
1723942549.5109,2163,7356742,15599085,16338661,4940719,194142,70623,9703,4728367,3468643,4612696,2843302,132518,75212,687463,7494646,1908518,0
1723942549.6934,2163,7588241,18432315,20182160,6825780,445696,171477,32402,6542498,7376160,3677234,4352578,187769,845091,945806,7337867,2056069,0
1723942549.8758,2163,9383889,19768372,21620348,5712382,348664,150280,23742,5945853,6490992,4414554,3586010,186508,875831,1852735,7986234,2272501,0
1723579940.7316,2164,36039763,73246148,80177715,22716473,251126,85183,1703,25174749,28280562,5609931,13563836,551130,2209960,4447710,39629550,7333135,0
1723579940.787,2164,21656943,51512597,55182069,16324105,457438,137453,2749,15011732,14516595,6767394,8470397,336369,3740341,3841690,26316046,6150134,0
1723579940.8424,2164,16246467,34544033,40937556,15885675,232817,69142,6522,14800024,16806593,4764643,5225853,212712,1624805,3968823,13772690,3717432,0
1723579940.8978,2164,26166330,64172432,70845499,13630274,347988,110118,12804,14725358,27440586,9498182,8239913,339132,3767467,0,30139262,3634385,0
1723579940.9532,2164,13897088,32892639,40489680,10672523,316457,103931,7418,10617936,9255770,3197152,4390286,183132,0,3982780,24053978,3051158,0
1723579941.0086,2164,20815297,48308465,49405375,19570388,347862,93041,1860,19873008,12485853,6524584,6825372,236886,2721334,1364220,26309383,4247026,0
1723579941.064,2164,52377088,108258282,122148253,31622518,242813,65859,5140,29895808,31720862,15173131,13571459,733940,5762474,0,69491785,10028965,0
1723948257.9263,2165,127897452,150253121,173054782,39780988,3543588,1625622,124813,40542535,47714867,13430686,25887673,764192,9658020,29165423,73085786,20840321,0
1723948258.2665,2165,95326194,105072004,108513613,30185626,2512142,1122407,95350,32629810,29302941,11562449,20035174,577590,8747584,26646283,32254353,12768606,0
1723948258.6068,2165,132642380,144710773,148687359,43670434,3479808,1398974,134670,46183533,26597827,25734312,26464366,680352,20061185,16294030,60000003,22993171,0
1723948258.947,2165,120449724,118739619,121297721,45615136,3833845,1571166,184797,43440637,37820569,17314410,23153751,500460,17379643,20355553,28427545,18949078,0
1723948259.2873,2165,158421754,150796082,169646722,32586316,3010249,1382484,108136,32271046,58422546,28746361,24711891,645246,20381290,17756337,44340186,22118909,0
1723948259.6275,2165,67453850,86285243,104198826,28634758,3050719,1398398,153742,26745021,36219440,9985693,17352338,343746,1334996,14641396,42017298,12680767,0
1723948259.9678,2165,124230774,148674748,161932788,48682059,3598365,1551778,161289,50875065,47025575,20367487,28612223,837506,15200486,45572015,33767224,27647843,0
1723948260.308,2165,81693377,72226124,78878793,28402013,2117478,1050726,118064,25976971,22966910,8725461,12961814,206290,8858643,15492119,22835658,5090433,0
1723948260.6482,2165,124668042,137885372,165395752,35633020,3290640,1501301,143691,35836615,38046725,14762920,25830088,557904,22955499,20518858,69111748,27614198,0
1724157330.2055,2166,32875805,53603953,54959376,13489964,260422,82888,24469,13760226,6991144,3832899,7386747,518846,2323286,6622243,35189801,4860055,1
1724157330.4716,2166,24800201,44864353,52371625,6394600,125699,47341,13222,6841345,12656199,3352222,7333177,526011,803206,0,35559997,5052692,1
1724157330.7376,2166,39544181,76202575,79225753,17462548,1036646,511618,180906,15939297,10638367,1584515,12192683,831225,8169805,4374367,54458697,5902959,1
1724157331.0037,2166,32486436,69201822,86331467,17934511,994726,415322,160379,16699670,20899408,2986373,10149056,679874,7675996,13128331,41641357,3512603,1
1724157331.2697,2166,45622915,104481565,113154576,24391846,1869807,890022,324269,25437582,27818977,4089631,14371446,781232,10320114,10178993,60746859,6740928,1
1724157331.5358,2166,52824508,118321487,138080237,30874286,3591877,1810430,738689,31675188,34219123,15743594,17288702,898363,11566326,23926676,52624517,11957730,1
1724157331.8018,2166,35574646,80575415,88451615,18540997,2640432,1390188,600505,20498529,15302281,10953585,11973278,679851,11802839,16384587,34008321,5721024,1
1724157332.0679,2166,59920721,149748310,175515751,27209732,2041844,952215,434765,29489007,37551085,32936045,18664390,820803,36243275,24582916,44202428,13825799,1
1723653911.5941,2167,60546455,70214340,72869482,27302114,2763893,440082,75063,29532751,20025880,6467081,10763429,528445,11410107,10643646,24322767,14743843,0
1723653912.0304,2167,53634722,49479566,52463618,24452047,2499833,210371,40825,22251239,16840070,8467638,6327721,348832,8733299,9873505,8549104,11430713,0
1723653912.4666,2167,70905006,75879346,88592902,23182669,1825777,260094,58947,23766850,25891146,4732793,13017512,634035,19435813,16931649,21601499,16076052,0
1723653912.9028,2167,66831423,52876041,63777624,23320361,2320833,166742,39613,22377251,28323215,7398428,7616436,367941,9567209,14654771,3833999,17962995,0
1723653913.339,2167,44319044,37246474,43543740,12493153,1048651,131521,28204,13372368,19581465,6226436,5918152,350378,9701633,6093429,1940775,9290638,0
1723653913.7752,2167,41580007,34842288,38540411,15258356,1344180,199155,44919,15405492,9687813,1650379,4187207,221061,6298898,5438245,15465074,10697351,0
1723653914.2114,2167,55089247,44374042,50619748,17136160,1409038,292597,66598,15749108,15030421,3343063,7743387,392977,9083057,10088093,13075111,15969799,0
1723653914.6477,2167,36613021,41912421,51883560,17847301,1565487,248090,57367,18440215,16474429,5102480,8286889,395556,8220280,7166722,14919647,7179590,0
1723653915.0839,2167,27946086,30901127,32997486,12149252,1281598,167435,38595,12313068,12365953,3544357,4836788,250805,7853710,4815705,4417759,5295511,0
1723653915.5201,2167,29220796,30067182,31311617,15903235,1492192,241169,50788,14961384,8600711,994176,4400510,233369,5833017,5326013,10557697,5705639,0
1723653915.9563,2167,139798114,133322811,161988137,56527191,4825309,910100,223011,60120621,44097371,14464495,23784304,1117739,32344418,32923434,38158417,32788062,0
1723653916.3925,2167,42390318,51848960,55343646,16398336,1369110,91100,18656,17451895,19592142,7301698,6839605,390459,6262307,12186220,10001277,10008925,0
1723653916.8287,2167,42551439,38236871,47610698,18563193,1323074,122864,26939,18168714,14387950,4889731,5010847,262483,7158028,3911221,17263766,6844039,0
1723653917.265,2167,38655278,38949071,46800398,18629674,1772700,288748,52332,19874402,13534258,7984563,7501313,421725,6987636,12195321,6098618,8101759,0
1723653917.7012,2167,21728068,22744497,27330683,9201010,864110,105099,19689,9176453,9267703,2544733,3233192,153151,4069284,4197095,7251866,5160049,0
1723653918.1374,2167,54052385,59727756,74445042,26742480,2194465,348954,50541,28130048,22646244,1488900,9020654,488033,18649455,12581889,19078551,12556458,0
1723653918.5736,2167,33908974,33957369,39030400,13860460,1427436,192319,48997,13731476,13035338,3606504,5367578,269774,7295006,7015971,8077578,8678872,0
1723653919.0098,2167,67345576,79288504,82383224,34638544,3402674,521928,117153,33320395,26364290,5147430,16055434,707933,12779343,11812957,26279203,15050159,0
1723653919.446,2167,24166276,26508530,32617532,11020771,1099152,169264,36858,10979417,9088060,2826289,4081620,229689,3688166,3686058,13328956,5181424,0
1723653919.8823,2167,66932634,79448379,94040605,35611162,4081151,625429,127408,32389729,29891989,12179441,14535316,728582,16830311,10051470,25087392,14802670,0
1723653920.3185,2167,59530890,70325348,87701151,31627173,2992685,435411,88808,34625183,32341069,3987203,13299977,753678,15733245,20253668,15385965,16582189,0
1723653920.7547,2167,39274740,47405569,48737759,14071429,1059744,141085,32719,13073535,15118327,3362832,7506783,422932,11283455,7918884,11054260,9334748,0
1724419102.0043,2168,94876723,116481905,122715931,58526998,2416603,682231,65012,58833158,35307102,18799477,20066976,1121935,7941003,1467718,59200629,28046643,0
1724419102.4844,2168,157728086,184125412,190586204,79952679,4236918,1385376,64965,79635293,42186513,17773712,30902590,1356525,6035504,14852498,109737975,51771056,0
1724419102.9645,2168,193158965,207764712,227587003,77696346,2061468,596220,11924,77782418,61933352,19066486,36972384,1809529,0,0,146587164,46586342,0
1723598507.4308,2169,19974921,17447861,21264591,6516377,332921,41359,14938,6624696,5556255,1387659,3640208,123009,2013743,1212628,11094304,3160395,0
1723598507.5193,2169,30464044,33549258,38742537,9506444,365819,29893,10217,9438917,9938682,774850,5903717,169635,5500434,8490994,14037575,6213963,0
1723598507.6079,2169,16722141,18332395,21160866,9450721,493237,81644,27149,9809455,5687468,1124679,3673148,147606,1942020,3252467,9154230,3917003,0
1723940161.3839,2170,42720197,50582196,61370273,12893205,730157,100370,30263,13394436,17718960,4848163,6133402,510008,0,10142820,28660328,4835621,0
1723940161.661,2170,41491859,53152199,62967227,16429390,922699,150718,46300,15505802,17506425,8045710,7280798,596380,3544472,0,33870617,6170361,0
1723940161.938,2170,50917505,70358356,72074614,26674126,1259868,170472,49892,27238749,19849633,4266135,8928337,641971,0,7953221,40005624,5286412,0
1724111492.4305,2171,56952145,74873939,79021295,24916204,535293,209109,38421,25129015,23167847,8004302,12838520,770676,1018545,14600334,32230266,18732696,0
1724111492.657,2171,19951480,20360621,22859870,5357075,80368,33406,7615,5373481,7327217,1405021,2427947,142874,310162,1784230,12033238,4835559,0
1724111492.8835,2171,25652908,24351097,24911785,7110735,134943,52809,13534,7703937,6713663,1831186,3522022,192601,0,2964597,13402337,7596194,0
1724111493.1099,2171,35291180,30643467,35995599,8024751,145128,57370,13519,8090877,8818767,1515915,4460235,288059,653101,1739288,23268525,12373685,0
1724111493.3364,2171,14593249,14643255,15728482,1744279,36796,14607,3386,1749066,4009181,1741954,2189358,130696,282058,2609816,7085472,4767421,0
1724111493.5628,2171,21895319,20946371,22209007,6458793,189068,66224,14737,5907297,6921584,1599798,2801236,146700,541670,3275797,9870155,6672372,0
1724111493.7893,2171,19198512,19246614,22233371,6481582,100449,36177,4599,6082689,4110130,1795353,2836989,159128,471261,2977478,12879147,5430747,0
1724111494.0158,2171,15401693,17120823,18573736,3903754,72185,29355,5417,3942017,4048146,1619649,2651430,158301,93199,728359,12084382,4193455,0
1724111494.2422,2171,23933778,26285283,32623580,8894741,272803,86459,22288,8930696,5551950,2353684,3118684,170768,2206945,2610597,19900402,5965956,0
1724111494.4687,2171,19447236,23494745,29323029,6797934,299196,109495,26567,7161744,6964413,1203065,3026995,181631,1798365,4236611,15120573,6208094,0
1724273757.2086,2172,43515962,42560171,46482346,19166689,627314,178202,46253,18850084,15351384,7178609,5796845,284528,4845445,4191285,14915622,17566399,0
1724273757.3624,2172,43807437,56603933,70478225,28037883,1080218,253681,86031,29882140,18489917,8711132,6317248,268013,6170058,8073381,29033734,11265312,0
1724273757.5161,2172,45324983,51822288,53331643,23179524,675800,195010,65321,25655183,16371819,1066632,6335662,316456,7385653,7294706,21212831,12942690,0
1724273757.6699,2172,45589903,61759254,65147060,25949189,452283,101016,26160,28591652,24796048,4607615,10169314,435504,6027591,889267,28826536,12921346,0
1724273757.8237,2172,53154118,59252501,68981919,24197591,1109738,327811,99722,22058610,19342009,7848220,8910428,406103,7843875,1603551,32344262,15066101,0
1723506408.4976,2173,57910938,84750407,99375207,20249298,1065724,373376,86040,22497621,21301072,10337648,9657794,798975,0,9714136,58022349,4983913,1
1723506408.9675,2173,61548725,97331961,103224629,27021089,1452576,410853,95137,25039077,31661887,13553506,13063465,948446,0,7842316,50166919,8610778,1
1723506409.4373,2173,86831131,134824147,140814683,17445690,901742,278317,91748,19090734,28304200,11359705,16533992,1128941,5838106,13030840,82281830,7189606,1
1723506409.9071,2173,21400998,26333134,29253709,5289381,206389,73032,17029,5248615,8979950,1257632,3366860,270414,0,0,19016126,1511848,1
1723506410.377,2173,58680416,87737631,107443386,21436864,1302320,487893,152684,19839261,24949489,12494247,8976908,687144,14772166,1542991,53684491,9191459,1
1723506410.8468,2173,59430915,94688412,112334445,17220126,2205019,914183,324466,16107287,23046038,7758513,10784321,714625,14925832,6299769,60304291,7858365,1
